Question,label
"Which of the following number lines best represents all the solutions of the inequality $$x < 4$$? 
 A y2016_grade6_q2_img_1.png 
 B y2016_grade6_q2_img_2.png 
 C y2016_grade6_q2_img_3.png 
 D y2016_grade6_q2_img_4.png 

",3
"This question has two parts. 
A shopper bought peppers and grapes. 
Part A 
The shopper bought $$ \frac{54}{100} $$ pound of peppers. 
What is the decimal equivalent of the fraction $$ \frac{54}{100} $$ ? 
Enter your answer in the answer boxes at the top of the answer grid and completely fill the matching circles. 
y2021_grade4_q16_img_1.png 
Part B 
The shopper bought 0.62 pound of grapes. 
Which of these number lines shows a point that represents where 0.62 is located? 
 A y2021_grade4_q16_img_1.png 
 B y2021_grade4_q16_img_2.png 
 C y2021_grade4_q16_img_3.png 
 D y2021_grade4_q16_img_4.png 

",1
"Jessica is thinking of a number. She listed some of the factors of her number in the box shown below. 
2, 3, 4, 6 
Which of the following could be Jessica’s number? 
 A 12 
 B 14 
 C 16 
 D 18 

",1
"Bianca read 5 books last month. The number of pages in each book that Bianca read is listed in the box below. 
120, 106, 94, 100, 180 
What is the mean absolute deviation of the number of pages in the 5 books Bianca read? 
 A 24 
 B 30 
 C 106 
 D 120 

",3
"Anna made a diagram of her room and labeled the length and width, as shown. 
y2019_grade4_q20_img_1.png 
What is the area of Anna’s room? 
 A 44 square feet 
 B 100 square feet 
 C 120 square feet 
 D 144 square feet 

",1
"This question has three parts. Be sure to label each part of your response. 
A doctor works in her office 5 days each week. Each day she works, she drives a total of 19 miles to and from her office. 
A. {'element_type': 'text-plain', 'element_value': 'What is the total distance, in miles, the doctor drives to and from her office each week? Show or explain how you got your answer.'} 
B. [{'element_id': 'B_1', 'element_type': 'number+text', 'element_value': 'The doctor worked 48 weeks last year.'}, {'element_id': 'B_2', 'element_type': 'text-plain', 'element_value': 'What is the total distance, in miles, she drove to and from her office last year? Show or explain how you got your answer.'}] 
C. [{'element_id': 'C_1', 'element_type': 'number+text', 'element_value': 'The doctor worked the same number of weeks each year for the last 7 years.'}, {'element_id': 'C_2', 'element_type': 'number+text', 'element_value': 'What is the total distance, in miles, the doctor drove to and from her office over the last 7 years? Show or explain how you got your answer.'}] 
",1
"Which of the following expressions is equivalent to $$ 5 \times \frac{1}{2} $$ ? 
 A $$ 5 \times 1 \div 2 $$ 
 B $$ 5 \times 2 \div 1 $$ 
 C $$ \left( 5 \times 1 \right) \div \left( 5 \times 2 \right) $$ 
 D $$ \left( 5 \times 2 \right) \div \left( 5 \times 1 \right) $$ 

",2
James writes a 3-page letter to 2 different friends twice a week.  How many pages does he write a year?,1
"A police officer recorded the speeds, in miles per hour, of 21 cars that passed by on a highway. The results are shown in the line plot below. 
Speeds of Cars on a Highway\n(miles per hour) y2015_grade6_q10_img_1.png 
What is the total number of cars that had a recorded speed greater than 55 miles per hour? 
 A 6 
 B 9 
 C 12 
 D 21 

",3
"The value of the 7 in 27,459 is how many times the value of the 7 in 40,735? 
",2
"Four friends used chocolate to make candy. 
 2_1 Mari used $$ \frac{1}{2} $$ pound of chocolate. 
 2_2 Lois used $$ \frac{1}{6} $$ pound of chocolate. 
 2_3 Carolina used $$ \frac{1}{3} $$ pound of chocolate. 
 2_4 Evelyn used $$ \frac{1}{4} $$ pound of chocolate. 

Who used the greatest amount of chocolate? 
 A Mari 
 B Lois 
 C Carolina 
 D Evelyn 

",0
"Two points are graphed on this coordinate plane. 
y2022_grade6_q5_img_1.png 
Which of the following ordered pairs represent the locations of the points on the coordinate plane? 
Select the two correct answers. 
 A $$ \left( –2, –2 \right) $$ 
 B $$ \left( –2, 0 \right) $$ 
 C $$ \left( 0, –2 \right) $$ 
 D $$ \left( –8, 7 \right) $$ 
 E $$ \left( 7, –8 \right) $$ 

",3
"Rasheed conducted a survey at his school. He asked each student to name one favorite season of the year. The results of Rasheed’s survey are shown in this chart. 
Students’ Favorite
Season of the Year y2017_grade6_q1_img_1.png 
Which of the following circle graphs appears to correctly represent the results of Rasheed’s survey? 
 A Students’ Favorite
Season of the Year y2017_grade6_q1_img_2.png 
 B Students’ Favorite
Season of the Year y2017_grade6_q1_img_3.png 
 C Students’ Favorite
Season of the Year y2017_grade6_q1_img_4.png 
 D Students’ Favorite
Season of the Year y2017_grade6_q1_img_5.png 

",3
"Nathan is making two different number patterns: Pattern X and Pattern Y. The rules for the patterns are shown below. 
Pattern X Add 5. 
Pattern Y Multiply by 2. 
Which of the following tables shows the first four terms of Nathan’s Pattern X and Pattern Y? 
 A y2015_grade5_q4_img_1.png 
 B y2015_grade5_q4_img_2.png 
 C y2015_grade5_q4_img_3.png 
 D y2015_grade5_q4_img_4.png 

",2
"A kitchen cabinet is in the shape of a rectangular prism. The height of the cabinet is 2 yards. The dimensions of the base of the cabinet are shown in this diagram. 
y2019_grade6_q15_img_1.png 
What is the volume, in cubic yards, of the kitchen cabinet? 
 A $$ \frac{2}{9} $$ 
 B $$ \frac{4}{9} $$ 
 C 2 
 D 3 

",3
"In 1999, the U.S. Postal Service sold 15 stamps for $4.95. In 2018, the U.S. Postal Service sold 12 stamps for $6.00. Which of the following statements correctly show the unit rate, in dollars, per stamp for each year? 
Select the two correct answers. 
 A In 1999, the unit rate was $0.33 per stamp. 
 B In 1999, the unit rate was $0.41 per stamp. 
 C In 1999, the unit rate was $0.50 per stamp. 
 D In 2018, the unit rate was $0.33 per stamp. 
 E In 2018, the unit rate was $0.41 per stamp. 
 F In 2018, the unit rate was $0.50 per stamp. 

",3
"This question has four parts. Be sure to label each part of your response. 
A student had 30 tickets to use at a carnival. The numbers of tickets needed to go on some rides and play some games at the carnival are shown in this table. 
Carnival Tickets y2019_grade6_q8_img_1.png 
A. [{'element_id': 'a_1', 'element_type': 'number+text', 'element_value': 'The student played one game of ball throw and rode the bumper cars one time. She used a total of 9 tickets for these two activities.'}, {'element_id': 'a_2', 'element_type': 'text-plain', 'element_value': 'Write an equation that can be used to find t, the number of tickets needed to ride the bumper cars.'}] 
B. {'element_type': 'text-plain', 'element_value': 'Solve the equation you wrote in Part A to find t, the number of tickets needed to ride the bumper cars. Show or explain how you got your answer.'} 
C. [{'element_id': 'c_1', 'element_type': 'number+text', 'element_value': 'The student used a total of 15 tickets for rides on the Ferris wheel. How many times did she ride the Ferris wheel?'}, {'element_id': 'c_2', 'element_type': 'text-plain', 'element_value': 'Write and solve an equation that can be used to find r, the number of times the student rode the Ferris wheel.'}] 
D. [{'element_id': 'd_1', 'element_type': 'number+text', 'element_value': 'The student used 24 of her 30 tickets. In order to play one ring toss game and ride the roller coaster one time, she needed to purchase additional tickets to use with the tickets she had left. The student spent $2.60 on the additional tickets she needed.'}, {'element_id': 'd_2', 'element_type': 'text-plain', 'element_value': 'What was the cost, in dollars, of each additional ticket? Show or explain how you got your answer.'}] 
",3
"A teacher wrote this expression to solve a math problem. 
$$ 4 \div \frac{1}{12} $$ 
Which of the following could be the problem the teacher is solving? 
 A An athlete will run 4 miles and then walk $$ \frac{1}{12} $$ mile more. What is the total number of miles the athlete will run and walk? 
 B A group of friends will share 4 whole pies. Each friend will receive $$ \frac{1}{12} $$ of a whole pie. What is the total number of friends that will receive a piece of pie? 
 C A person will work a total of 4 hours this weekend. The person will work $$ \frac{1}{12} $$ hour on Saturday. What is the total number of hours the person will work on Sunday? 
 D A cook will use eggs in 4 recipes this week. The cook will use $$ \frac{1}{12} $$ of a carton of eggs in each recipe. What is the total number of cartons of eggs the cook will use this week? 

",2
"In which pair of equations are both equations true? 
 A $$ 7 \div 1 = 7 $$
$$ 1 \div 7 = 7 $$ 
 B $$ 1 \div 7 = 7 $$
$$ 1 \times 7 = 7 $$ 
 C $$ 7 \times 1 = 7 $$
$$ 1 \div 7 = 7 $$ 
 D $$ 7 \times 1 = 7 $$
$$ 7 \div 1 = 7 $$ 

",0
"A science class collected rocks in a park. The students put all of the rocks into 5 buckets. They put 70 rocks into each bucket. 
What was the total number of rocks the students collected? 
 A 350 rocks 
 B 280 rocks 
 C 35 rocks 
 D 14 rocks 

",0
"A student will shade $$ \frac{1}{8} $$ of this figure. 
y2022_grade3_q9_img_1.png 
Which of these models have a shaded part that is $$ \frac{1}{8} $$ the area of the whole figure? 
Select the two correct answers. 
 A y2022_grade3_q9_img_2.png 
 B y2022_grade3_q9_img_3.png 
 C y2022_grade3_q9_img_4.png 
 D y2022_grade3_q9_img_5.png 
 E y2022_grade3_q9_img_6.png 
 F y2022_grade3_q9_img_7.png 

",0
"At a carnival, only people taller than 48 inches are allowed to ride the roller coaster. 
Which of the following inequalities best describes all the possible heights, h, in inches, of people who are allowed to ride the roller coaster? 
 A $$ h > 49 $$ 
 B $$ h < 49 $$ 
 C $$ h > 48 $$ 
 D $$ h < 48 $$ 

",3
"Deron bought some packs of baseball cards. Each pack had 5 baseball cards. He bought 30 baseball cards in all. 
What is the total number of packs of baseball cards Deron bought? 
 A 8 
 B 7 
 C 6 
 D 5 

",0
"Beatriz hiked on Saturday and Sunday. 
 2_1 She hiked a distance of $$ 3 \frac{3}{5} $$ miles on Saturday. 
 2_2 She hiked a distance of $$ 2 \frac{2}{3} $$ miles on Sunday. 

What is the total distance Beatriz hiked on both days? 
 A $$ 5 \frac{1}{5} $$ miles 
 B $$ 5 \frac{5}{8} $$ miles 
 C $$ 6 \frac{2}{3} $$ miles 
 D $$ 6 \frac{4}{15} $$ miles 

",2
"Takara is 4 years old. Her brother is 2 times as old as Takara. 
Which equation can be used to find b, the age in years of Takara’s brother? 
 A $$ b = 1 \times 2 $$ 
 B $$ b = 2 \times 2 $$ 
 C $$ b = 4 \times 2 $$ 
 D $$ b = 8 \times 2 $$ 

",1
"Ms. Lewis bought 5 sticks of butter. Each stick of butter weighs $$ \frac{1}{4} $$ pound. 
What is the total weight, in pounds, of the 5 sticks of butter? 
 A $$ \frac{5}{4} $$ 
 B $$ \frac{6}{4} $$ 
 C $$ \frac{1}{20} $$ 
 D $$ \frac{5}{20} $$ 

",1
"A teacher wrote this expression on the board. 
$$ 40a − 16b $$ 
Which of the following are equivalent to the expression the teacher wrote? 
Select the two equivalent expressions. 
 A $$ 4 \left( 10a − 16b \right) $$ 
 B $$ 4 \left( 10a − 4b \right) $$ 
 C $$ 8a \left( 5 − 2 \right) $$ 
 D $$ 8 \left( 5a − 2b \right) $$ 
 E $$ 24ab $$ 

",3
"Which of the following statements best describes the solution of this inequality? 
$$ x < 9 $$ 
 A There is no solution. 
 B There is exactly one solution. 
 C There are exactly eight solutions. 
 D There are infinitely many solutions. 

",3
"Evan used exactly 20 paper clips to make an array. 
Which of these could be the array Evan made? 
 A 2 rows of 20 paper clips 
 B 4 rows of 6 paper clips 
 C 5 rows of 4 paper clips 
 D 10 rows of 10 paper clips 

",0
"Lily wrote the expression shown in the box below. 
$$6x - 3$$ 
a. {'element_type': 'text-plain', 'element_value': 'What is the coefficient of the variable in Lily’s expression?'} 
b. {'element_type': 'text+math_expression', 'element_value': 'What is the value of Lily’s expression when $$x = 5$$? Show or explain how you got your answer.'} 
Pedro wrote an expression that is equivalent to the statement shown in the box below. 
8 more than the difference of $$2x$$ and 1 
c. {'element_type': 'text-plain', 'element_value': 'What could be the expression that Pedro wrote?'} 
d. {'element_type': 'text+math_expression', 'element_value': 'What is the difference of the value of Lily’s expression when $$x = 5$$ and the value of Pedro’s expression when $$x = 5$$? Show or explain how you got your answer.'} 
",3
"Which of the following expressions has the greatest value? 
 A $$2^{3} + 2^{3}$$ 
 B $$2^{3} + 7^{1}$$ 
 C $$3^{2} + 3^{2}$$ 
 D $$3^{2} + 7^{1}$$ 

",3
"An expression is shown. 
$$ 5 \times 90 $$ 
Which of these have the same value as the expression? 
Select the two correct answers. 
 A $$ 5 \times 10 $$ 
 B $$ 9 \times 10 $$ 
 C $$ 90 \times 5 $$ 
 D $$ 5 \times 9 \times 10 $$ 
 E $$ 90 \times 90 \times 90 \times 90 \times 90 $$ 

",0
"Which of the following show a number rounded to the nearest hundredth? 
Select the three correct answers. 
 A 10.826 rounds to 10.82 
 B 10.826 rounds to 10.83 
 C 23.647 rounds to 23.64 
 D 23.647 rounds to 23.65 
 E 54.182 rounds to 54.18 
 F 54.182 rounds to 54.19 

",2
"This question has three parts. 
A student is rounding each number shown in the list in this box to the nearest hundred. 
559, 637, 651, 648, 586 
The student says, ""Every number in the list rounds to 600."" 
Part A 
Which number in the list makes the student’s statement false? Explain how you know your answer is correct. 
Enter your answer and your explanation in the space provided. 
Part B 
Write a different number that rounds to 600 when rounded to the nearest hundred. Do not repeat a number from the list. 
Enter your answer in the space provided. 
Part C 
What is the least number that rounds to 600 when rounded to the nearest hundred? Explain how you got your answer. 
Enter your answer and your explanation in the space provided. 
",0
"This question has four parts. Be sure to label each part of your response. 
A student created two number patterns, Pattern X and Pattern Y. 
A. {'element_type': 'number+text', 'element_value': 'Pattern X starts with the number 2 and follows the rule ""Add 3."" Starting with 2, write the first four numbers of Pattern X.'} 
B. {'element_type': 'number+text', 'element_value': 'Pattern Y starts with the number 13 and follows the rule ""Subtract 3."" Starting with 13, write the first four numbers of Pattern Y.'} 
C. {'element_type': 'text-plain', 'element_value': 'Write four coordinate pairs in the form (X, Y) for the first four corresponding terms in Pattern X and Pattern Y.'} 
D. {'element_type': 'text-plain', 'element_value': 'On the coordinate plane provided in your answer space, plot your four coordinate pairs from Part C.'} 
y2021_grade5_q4_img_1.png 
",2
"Which of these statements are correct? 
Select the three correct answers. 
 A The number 324 rounded to the nearest hundred is 300. 
 B The number 324 rounded to the nearest hundred is 400. 
 C The number 186 rounded to the nearest hundred is 100. 
 D The number 186 rounded to the nearest hundred is 200. 
 E The number 242 rounded to the nearest hundred is 200. 
 F The number 242 rounded to the nearest hundred is 300. 

",0
"Which of the following shows three comparison statements that are all true? 
 A $$ \begin{equation} \boxed{ \begin{gathered} 2.150 = 2.15 \newline 1.071 \lt 1.09 \newline 5.714 \lt 5.8 \end{gathered} } \end{equation} $$ 
 B $$ \begin{equation} \boxed{ \begin{gathered} 2.150 = 2.15 \newline 1.071 \gt 1.09 \newline 5.714 \lt 5.8 \end{gathered} } \end{equation} $$ 
 C $$ \begin{equation} \boxed{ \begin{gathered} 2.150 \gt 2.15 \newline 1.071 \gt 1.09 \newline 5.714 \gt 5.8 \end{gathered} } \end{equation} $$ 
 D $$ \begin{equation} \boxed{ \begin{gathered} 2.150 \lt 2.15 \newline 1.071 \lt 1.09 \newline 5.714 \gt 5.8 \end{gathered} } \end{equation} $$ 

",2
"Which model shows a way to multiply 3 by 14? 
 A y2015_grade4_q5_img_1.png 
 B y2015_grade4_q5_img_2.png 
 C y2015_grade4_q5_img_3.png 
 D y2015_grade4_q5_img_4.png 

",1
"Mr. Walsh has a sign that is in the shape of a trapezoid. Some of the dimensions of Mr. Walsh’s sign are shown below. 
y2015_grade6_q20_img_1.png 
What is the area of Mr. Walsh’s sign? 
 A 24 sq. ft. 
 B 36 sq. ft. 
 C 42 sq. ft. 
 D 48 sq. ft. 

",3
"This question has four parts. Be sure to label each part of your response. 
Molly, Ryan, and Bianca are cousins. 
 2_1 Molly is m years old. 
 2_2 Ryan is 4 years older than Molly. 
 2_3 Bianca’s age is y years less than twice Ryan’s age. 

A. {'element_type': 'text-plain', 'element_value': 'Write an expression that represents Ryan’s age in terms of m.'} 
B. {'element_type': 'number+text', 'element_value': 'Molly is 5 years old. Use your expression from Part A to find Ryan’s age, in years. Show or explain how you got your answer.'} 
C. {'element_type': 'text-plain', 'element_value': 'Use your answer from Part B to write an expression that represents Bianca’s age in terms of y.'} 
D. {'element_type': 'text+math_expression', 'element_value': 'Use your expression from Part C to find Bianca’s age, in years, if $$ y = 6 $$. Show or explain how you got your answer.'} 
",3
"April, June, September, and November each have 30 days. How many days are in the 4 months altogether? 
 A 34 
 B 70 
 C 120 
 D 136 

",0
"What is the value of this expression when $$ b = 4 $$? 
$$ 15 − 3 \left( b \right) $$ 
Enter your answer in the answer boxes at the top of the answer grid and completely fill the matching circles. 
y2023_grade6_q4_img_1.png 
",3
"A new office building will have 640 workers. A construction code requires that new buildings have 2 restrooms for every 80 workers in the building. 
Based on the construction code, what is the total number of restrooms the new office building must have? 
 A 4 
 B 8 
 C 12 
 D 16 

",3
"What is the value of this expression? 
$$ 6 \times 4 − \left( 5 + 3 \right) \div 2 $$ 
 A 0 
 B 8 
 C 11 
 D 20 

",2
"Which of these comparisons are correct? 
Select the two correct answers. 
 A $$ 0.29 < 0.8 $$ 
 B $$ 0.29 > 0.8 $$ 
 C $$ 0.29 = 0.8 $$ 
 D $$ 0.8 < 0.29 $$ 
 E $$ 0.8 > 0.29 $$ 

",1
"A farmer has 20 bins of apples. Each bin has 25 red apples and 30 green apples. 
Which of the following expressions can be used to find the total number of apples in all the bins? 
 A $$20 + \left(25 \times 30\right)$$ 
 B $$20 \times \left(25 + 30\right)$$ 
 C $$\left(20 + 25\right) \times \left(20 \times 30\right)$$ 
 D $$\left(20 \times 25\right) \times \left(20 \times 30\right)$$ 

",2
"What is the value of this expression? 
$$ \left( 10 + 4 \times 3 \right) + 5 \times 2 $$ 
 A 32 
 B 52 
 C 54 
 D 94 

",2
"Which number rounds to 90 when rounded to the nearest 10? 
 A 84 
 B 97 
 C 85 
 D 96 

",0
"Which of these comparisons is true? 
 A $$ \frac{3}{6} \gt \frac{4}{6} $$ 
 B $$ \frac{5}{6} \gt \frac{5}{4} $$ 
 C $$ \frac{5}{8} \gt \frac{5}{6} $$ 
 D $$ \frac{6}{8} \gt \frac{5}{8} $$ 

",0
"Alexis is applying for a new job and bought a new set of business clothes to wear to the interview. She went to a department store with a budget of $200 and spent $30 on a button-up shirt, $46 on suit pants, $38 on a suit coat, $11 on socks, and $18 on a belt. She also purchased a pair of shoes, but lost the receipt for them. She has $16 left from her budget. How much did Alexis pay for the shoes?",0
"Claire wrote a number that is greater than zero on her paper. When Claire’s number is multiplied by any whole number, the last digit of the product is always 0. 
In the Answer Box below, write a number that could be Claire’s number. 
Answer Box y2016_grade3_q12_img_1.png 
",0
"This question has three parts. 
Kevin is cutting oranges and apples into smaller pieces. 
Part A 
Kevin cuts each orange into fourths. He has already cut 12 fourths. 
How many oranges has Kevin cut so far? Show or explain how you got your answer. 
Enter your answer and your work or explanation in the space provided. 
Part B 
Altogether, Kevin will have cut 8 oranges into fourths. 
How many fourths will Kevin have cut in all? Show or explain how you got your answer. 
Enter your answer and your work or explanation in the space provided. 
Part C 
Kevin has 8 apples. He will cut each apple into sixths. 
Will Kevin have more orange pieces or apple pieces? Show or explain how you got your answer. 
Enter your answer and your work or explanation in the space provided. 
",0
"Which of the following values belong in the $$ \boxed{?} $$ to make this statement true? 
$$ 11 \times \frac{ \boxed{?} }{5} $$ is greater than 11. 
Select the three correct answers. 
 A 3 
 B 7 
 C 8 
 D 4 
 E 6 
 F 5 

",2
"The owner of a new store is printing 7,520 coupons. The coupons will be sent to 32 locations. Each location will receive the same number of coupons. What is the total number of coupons each location will receive? 
Enter your answer in the answer boxes at the top of the answer grid and completely fill the matching circles. 
",2
"Daniel has 44 commemorative plates and 33 commemorative spoons. He wants to display them in groups throughout his house, each with the same combination of plates and spoons, with none left over. What is the greatest number of groups Daniel can display?",3
"This picture shows a display of model cars and model airplanes at a store. 
y2022_grade6_q3_img_1.png 
Which ratios show the relationship of the number of model cars to the number of model airplanes in the picture? 
Select the two correct answers. 
 A $$ 1:1 $$ 
 B $$ 1:2 $$ 
 C $$ 1:5 $$ 
 D $$ 5:5 $$ 
 E $$ 5:10 $$ 

",3
"What is the value of this expression? 
$$ 4 \times \left(10 − 2 \right) $$ 
 A 32 
 B 38 
 C 40 
 D 48 

",2
"Justin divided 403 by a number and got a quotient of 26 with a remainder of 13. What was the number Justin divided by? 
 A 13 
 B 14 
 C 15 
 D 16 

",3
"Two bands are marching in a parade. 
 2_1 There are 32 people marching in the first band. 
 2_2 There are 40 people marching in the second band. 
 2_3 The same number of people are marching in each row in both bands. 

What is the greatest number of people that could be marching in each row? 
 A 2 
 B 4 
 C 8 
 D 10 

",3
"A number written in expanded form is shown. 
$$  $$ 
Which of the following numbers in word form is equivalent to the number in expanded form? 
 A two hundred five and seven hundredths 
 B two hundred fifty and seven hundredths 
 C two hundred five and seventeen hundredths 
 D two hundred fifty and seventeen hundredths 

",2
"The decimal 0.30 is represented by the shaded part of this grid. 
School Play y2018_grade4_q21_img_1.png 
Which of these is equivalent to the decimal 0.30? 
 A 0.003 
 B 0.03 
 C 0.3 
 D 3.0 

",1
"A dog owner gave his dog the same number of treats each day for 4 days. Over the 4 days, he gave his dog a total of 12 treats. 
Which expression can be used to find the number of treats the dog owner gave his dog each day? 
 A $$ 12 − 4 $$ 
 B $$ 12 + 4 $$ 
 C $$ 12 \div 4 $$ 
 D $$ 12 \times 4 $$ 

",0
"Which of these shapes have at least one line of symmetry? 
Select the three correct answers. 
 A y2021_grade4_q8_img_1.png 
 B y2021_grade4_q8_img_2.png 
 C y2021_grade4_q8_img_3.png 
 D y2021_grade4_q8_img_4.png 
 E y2021_grade4_q8_img_5.png 

",1
"For this question, you will draw three shapes on the grid in your Student Answer Booklet. 
a. {'element_type': 'text-plain', 'element_value': 'On the grid in your Student Answer Booklet, draw a parallelogram. Label your parallelogram A.'} 
b. [{'element_id': 'b_1', 'element_type': 'text-plain', 'element_value': 'On the grid in your Student Answer Booklet, draw a triangle that has two sides that are perpendicular to each other.'}, {'element_id': 'b_2', 'element_type': 'text-plain', 'element_list': [{'element_id': 'b_2_1', 'element_type': 'text-plain', 'element_value': 'Label your triangle B.'}, {'element_id': 'b_2_2', 'element_type': 'text-plain', 'element_value': 'Put an X on each of the sides that are perpendicular.'}, {'element_id': 'b_2_3', 'element_type': 'text-plain', 'element_value': 'Explain how you know the sides you labeled X are perpendicular.'}]}, {'element_id': '4', 'element_type': 'sub_question', 'sub_question_id': 'c.', 'sub_question': {'element_type': 'text-plain', 'element_value': 'On the grid in your Student Answer Booklet, draw a shape that has at least one pair of parallel sides, at least one pair of perpendicular sides, and only two right angles. Label your shape C.'}}, {'element_id': '5', 'element_type': 'sub_question', 'sub_question_id': 'd.', 'sub_question': {'element_type': 'text-plain', 'element_value': 'What is the mathematical name of the shape you drew in part (c)?'}}] 
",1
"Marvin surveyed his classmates to find out their favorite sports. Each classmate chose only one sport. The results of his survey are represented in the circle graph below. 
Classmates’ Favorite Sports y2016_grade6_q7_img_1.png 
In all, Marvin surveyed 48 of his classmates. An equal number of Marvin’s classmates chose baseball and football. Based on the circle graph, what is the total number of classmates who chose baseball as their favorite sport? 
",3
"A protractor is used to measure angle A, as shown. 
y2022_grade4_q13_img_1.png 
What is the measure, in degrees, of angle A? 
Enter your answer in the answer boxes at the top of the answer grid and completely fill the matching circles. 
y2022_grade4_q13_img_2.png 
",1
"Which of the following is always true about an isosceles triangle? 
 A The sum of its angles is $$ 100^{\circ} $$. 
 B It cannot contain a right angle. 
 C Two of its sides must be congruent. 
 D All three of its angles must be congruent. 

",2
"What is the value of this expression? 
$$ − \left( −8 \right) $$ 
 A -8 
 B $$ - \frac{1}{8} $$ 
 C $$ \frac{1}{8} $$ 
 D 8 

",3
"While sorting some buttons, Malia put 1 button in the first box, 3 buttons in the second box, 9 buttons in the third box, 27 buttons in the fourth box, and 81 buttons in the fifth box. If this pattern continues, how many buttons will Malia put in the sixth box?",0
"Emilio has a bag of dog food. The bag contains $$ 24 \frac{3}{4} $$ cups of dog food. 
Emilio feeds his dog $$ 2 \frac{3}{4} $$ cups of dog food each day. 
What is the total number of days Emilio can feed his dog from this bag of dog food? 
 A 9 
 B 12 
 C 22 
 D 48 

",3
"Alonzo and Mindy are buying pretzels to share with their class. They will put all the pretzels into bags. 
 2_1 Alonzo buys 8 pretzels. 
 2_2 Mindy buys 3 times as many pretzels as Alonzo. 
 2_3 Each bag will hold up to 5 pretzels. 

Alonzo and Mindy want to know the least number of bags they need to hold all the pretzels. 
Which of these statements are true? 
Select the two correct answers. 
 A Alonzo and Mindy have a total of 24 pretzels. 
 B Alonzo and Mindy have a total of 32 pretzels. 
 C Alonzo and Mindy need 5 bags to hold all the pretzels. 
 D Alonzo and Mindy need 6 bags to hold all the pretzels. 
 E Alonzo and Mindy need 7 bags to hold all the pretzels. 

",1
"Ryan put 24 books on shelves. He put 8 books on each shelf. 
Which equation can be used to find s, the number of shelves Ryan put books on? 
 A $$8 \times 24 = s$$ 
 B $$8 \div 24 = s$$ 
 C $$s \times 8 = 24$$ 
 D $$s \div 8 = 24$$ 

",0
"Which equation is true? 
 A $$30,000 \div 10 = 300,000$$ 
 B $$30,000 \div 100 = 300,000$$ 
 C $$300,000 \div 10 = 30,000$$ 
 D $$300,000 \div 100 = 30,000$$ 

",1
"James buys 200 lotto tickets for 2 dollars each.  Of those tickets 20% are winners.  80% of the winners are for 5 dollars. 1 ticket is the grand prize of $5,000.  The other tickets win an average of $10.  How much did he profit?",3
"A teacher wrote these equations. The value of c is the same in each equation. 
$$ 13 \times 8 = c $$ 
$$ c = \boxed{ \space ? \space } \times 13 $$ 
What value belongs in the $$ \boxed{ \space ? \space } $$ to make the equation true? 
Enter your answer in the answer boxes at the top of the answer grid and completely fill the matching circles. 
y2023_grade3_q4_img_1.png 
",0
"Ms. Jeffers has 6 boxes of pencils. Each box contains 30 pencils. 
How many pencils does Ms. Jeffers have altogether? 
 A 36 
 B 90 
 C 126 
 D 180 

",0
"A pet store needs to put 23 birds into birdcages. Each birdcage can hold 4 birds. 
What is the least number of cages the pet store needs to hold all the birds? 
 A 7 
 B 6 
 C 5 
 D 4 

",1
"Which of these number lines has a point that represents where $$ \frac{11}{8} $$ is located? 
 A y2019_grade3_q16_img_1.png 
 B y2019_grade3_q16_img_2.png 
 C y2019_grade3_q16_img_3.png 
 D y2019_grade3_q16_img_4.png 

",0
"One cup of trail mix contains $$ \frac{1}{3} $$ pound of dried fruit. Riley has $$ 7 \frac{1}{2} $$ cups of the trail mix. 
What is the total amount, in pounds, of dried fruit in Riley’s trail mix? 
 A $$ 3 \frac{1}{6} $$ 
 B $$ 2 \frac{1}{2} $$ 
 C $$ 2 \frac{1}{3} $$ 
 D $$ 1 \frac{1}{6} $$ 

",2
"A student has $10. She will save $5 each week. The student wrote the expression shown to represent the amount of money she will have after w weeks. 
$$ 5w + 10 $$ 
Which of the following expressions is equivalent to the student’s expression for any value of w? 
 A $$ 15w $$ 
 B $$ 50w $$ 
 C $$ 5 \left( w + 2 \right) $$ 
 D $$ 5 \left( w + 10 \right) $$ 

",3
"Kane placed point H on a number line to show $$\frac{3}{4}$$. Which of these could be Kane’s number line? 
 A y2015_grade3_q17_img_1.png 
 B y2015_grade3_q17_img_2.png 
 C y2015_grade3_q17_img_3.png 
 D y2015_grade3_q17_img_4.png 

",0
"What is 375.933 rounded to the nearest tenth? 
Enter your answer in the answer boxes at the top of the answer grid and completely fill the matching circles. 
y2021_grade5_q11_img_1.png 
",2
"In which of these patterns is the next number an odd number? 
 A 2, 4, 6, 8, . . . 
 B 7, 12, 17, 22, . . . 
 C 18, 15, 12, 9, . . . 
 D 24, 20, 16, 12, . . . 

",0
"This question has three parts. 
Ben walked a distance of 1.2 kilometers. Alice walked a distance of 0.85 kilometer. Walter walked a distance of 50 meters. 
Part A 
What is the distance, in meters, that Ben walked? Show or explain how you got your answer. 
Enter your answer and your work or explanation in the space provided. 
Part B 
How many more meters did Ben walk than Alice walked? Show or explain how you got your answer. 
Enter your answer and your work or explanation in the space provided. 
Part C 
What is the total distance, in kilometers, that Ben, Alice, and Walter walked? Show or explain how you got your answer. 
Enter your answer and your work or explanation in the space provided. 
",2
