Question,label
"A parent bought equal amounts of blue cloth and yellow cloth to make a costume. The parent used $$ \frac{3}{6} $$ of the blue cloth and $$ \frac{4}{12} $$ of the yellow cloth. 
Which of these number sentences correctly compare the fractions $$ \frac{3}{6} $$ and $$ \frac{4}{12} $$ ? 
Select the two correct answers. 
 A $$ \frac{3}{6} > \frac{4}{12} $$ 
 B $$ \frac{3}{6} < \frac{4}{12} $$ 
 C $$ \frac{4}{12} = \frac{3}{6} $$ 
 D $$ \frac{4}{12} > \frac{3}{6} $$ 
 E $$ \frac{4}{12} < \frac{3}{6} $$ 

",1
"Which of the following graphs shows a constant rate of change between the variables x and y? 
 A y2015_grade6_q18_img_1.png 
 B y2015_grade6_q18_img_2.png 
 C y2015_grade6_q18_img_3.png 
 D y2015_grade6_q18_img_4.png 

",3
"Matthew bought $$ \frac{1}{3} $$ pound of cheese. He put all the cheese on 2 sandwiches. Matthew put the same amount of cheese on each sandwich. 
Which of the following equations shows the amount of cheese, in pounds, on each sandwich? 
 A $$ \frac{1}{3} \times 6 = 2 $$ 
 B $$ \frac{1}{3} \div 2 = 16 $$ 
 C $$ 2 \times \frac{1}{3} = \frac{2}{3} $$ 
 D $$ 2 \div \frac{1}{3} = 6 $$ 

",2
"Deron bought some packs of baseball cards. Each pack had 5 baseball cards. He bought 30 baseball cards in all. 
What is the total number of packs of baseball cards Deron bought? 
 A 8 
 B 7 
 C 6 
 D 5 

",0
"At the fair Kaleb bought 6 tickets. After riding the ferris wheel he had 3 tickets left. If each ticket cost 9 dollars, how much money did Kaleb spend riding the ferris wheel?",0
"What is the value of this expression? 
$$ − \left( −8 \right) $$ 
 A -8 
 B $$ - \frac{1}{8} $$ 
 C $$ \frac{1}{8} $$ 
 D 8 

",3
"The fraction $$\frac{1}{2}$$ is shaded on the fraction model below. 
y2015_grade4_q4_img_1.png 
Write two different fractions that are each equivalent to $$\frac{1}{2}$$. 
",1
"Jessica is thinking of a number. She listed some of the factors of her number in the box shown below. 
2, 3, 4, 6 
Which of the following could be Jessica’s number? 
 A 12 
 B 14 
 C 16 
 D 18 

",1
"A server at a restaurant puts the same number of cubes of butter on each of 10 plates. One of the plates is shown. 
y2021_grade5_q2_img_1.png 
All of the cubes of butter on the plate are visible. Each cube of butter has a volume of 1 cubic inch. 
What is the total volume, in cubic inches, of butter the server will need for the 10 plates? 
Enter your answer in the answer boxes at the top of the answer grid and completely fill the matching circles. 
y2021_grade5_q2_img_2.png 
",2
"Avery put 16 pictures into 2 groups. She put the same number of pictures into each group. 
Which equation can be used to find p, the total number of pictures in each group? 
 A $$ 16 + 2 = p $$ 
 B $$ 16 \times 2 = p $$ 
 C $$ 16 \div 2 = p $$ 
 D $$ 16 - 2 = p $$ 

",0
"Which of these is the measure of an angle that turns through $$ \frac{1}{3} $$ of a circle? 
 A $$ 45 ^{\circ} $$ 
 B $$ 90 ^{\circ} $$ 
 C $$ 120 ^{\circ} $$ 
 D $$ 180 ^{\circ} $$ 

",1
"This picture shows a display of model cars and model airplanes at a store. 
y2022_grade6_q3_img_1.png 
Which ratios show the relationship of the number of model cars to the number of model airplanes in the picture? 
Select the two correct answers. 
 A $$ 1:1 $$ 
 B $$ 1:2 $$ 
 C $$ 1:5 $$ 
 D $$ 5:5 $$ 
 E $$ 5:10 $$ 

",3
"Aiesha made 4 quarts of applesauce. She will put the applesauce in jars that hold $$\frac{1}{3}$$ quart each. Aiesha solved the equation below to find n, the number of jars she needs to hold all the applesauce. 
$$4 \div \frac{1}{3} = n$$ 
Which of the following models best represents this equation? 
y2016_grade5_q9_img_1.png 
 A y2016_grade5_q9_img_2.png 
 B y2016_grade5_q9_img_3.png 
 C y2016_grade5_q9_img_4.png 
 D y2016_grade5_q9_img_5.png 

",2
"The chart below shows the number of minutes for each field day activity. 
Numbers of Laps Children Ran y2015_grade3_q7_img_1.png 
Which two activities take a total of exactly one hour? 
 A Races and Egg Toss 
 B Egg Toss and Kickball 
 C Races and Tag 
 D Tag and Kickball 

",0
"James buys 200 lotto tickets for 2 dollars each.  Of those tickets 20% are winners.  80% of the winners are for 5 dollars. 1 ticket is the grand prize of $5,000.  The other tickets win an average of $10.  How much did he profit?",3
"Which of the following inequalities are true? 
Select the two correct answers. 
 A $$ \left| 4 \right| > 7 $$ 
 B $$ \left| -4 \right| > 4 $$ 
 C $$ \left| -7 \right| > \left| 4 \right| $$ 
 D $$ \left| 7 \right| > \left| -7 \right| $$ 
 D $$ \left| -4 \right| > \left| -7 \right| $$ 

",3
"The table below shows the amount, in pounds, of snow that Andy can remove over time using a shovel. 
Snow Removal Using a Shovel y2016_grade6_q8_img_1.png 
a. {'element_type': 'number+text', 'element_value': 'Based on the table, what is the amount, in pounds, of snow that Andy can remove in 5 minutes using a shovel? Show or explain how you got your answer.'} 
On the grid in your Student Answer Booklet, copy the x-axis, the y-axis, and the labels exactly as shown below. 
y2016_grade6_q8_img_2.png 
b. {'element_type': 'text-plain', 'element_value': 'On your grid, plot the data from the table to show the amount of snow that Andy can remove over time.'} 
c. {'element_type': 'number+text', 'element_value': 'Based on your graph, what is the amount, in pounds, of snow that Andy can remove in 10 minutes? Show or explain how you got your answer.'} 
",3
"Which of these fractions is equivalent to the number 4? 
 A $$ \frac{1}{1} $$ 
 B $$ \frac{4}{1} $$ 
 C $$ \frac{1}{4} $$ 
 D $$ \frac{4}{4} $$ 

",0
"An artist bought 5 yards of rope. Which of the following is equivalent to 5 yards? 
 A 3 feet 
 B 15 feet 
 C 60 feet 
 D 180 feet 

",1
"This question has three parts. Be sure to label each part of your response. 
A city planner is creating designs for two dog parks. 
A. [{'element_id': 'A_1', 'element_type': 'text-plain', 'element_value': 'The city planner is using a coordinate plane to create the design for the first park. The park will be in the shape of a rectangle. These four points represent the corners of the park.'}, {'element_id': 'A_2', 'element_type': 'text-plain', 'element_list': [{'element_id': 'A_2_1', 'element_type': 'text+math_expression', 'element_value': 'point A: $$ \\left( 4, 1 \\right) $$ '}, {'element_id': 'A_2_2', 'element_type': 'text+math_expression', 'element_value': 'point B: $$ \\left( 4, -3 \\right) $$ '}, {'element_id': 'A_2_3', 'element_type': 'text+math_expression', 'element_value': 'point C: $$ \\left( -2, -3 \\right) $$ '}, {'element_id': 'A_2_4', 'element_type': 'text+math_expression', 'element_value': 'point D: $$ \\left( -2, 1 \\right) $$ '}]}, {'element_id': 'A_3', 'element_type': 'text-plain', 'element_value': 'On the coordinate plane provided in your answer space, plot the four points and then connect them to create the rectangle.'}] 
y2021_grade6_q6_img_1.png 
B. {'element_type': 'text-plain', 'element_value': 'What are the length and the width, in units, of the rectangle you created in Part A to represent the park? Show or explain how you got your answer.'} 
C. [{'element_id': 'C_1', 'element_type': 'text-plain', 'element_value': 'The city planner is using another coordinate plane to create the design for the second park.'}, {'element_id': 'C_2', 'element_type': 'text-plain', 'element_list': [{'element_id': 'C_2_1', 'element_type': 'text-plain', 'element_value': 'The perimeter of the second park will be the same as the perimeter of the first park.'}, {'element_id': 'C_2_2', 'element_type': 'text+math_expression', 'element_value': 'One corner of the second park is represented by the point $$ \\left( 1, −2 \\right) $$ .'}, {'element_id': 'C_2_3', 'element_type': 'text-plain', 'element_value': 'The second park is in the shape of a square.'}]}, {'element_id': 'C_3', 'element_type': 'text-plain', 'element_value': 'What could be the coordinates of the other three corners of the second park? Show or explain how you got your answer.'}] 
",3
"Which of the following is always true about an isosceles triangle? 
 A The sum of its angles is $$ 100^{\circ} $$. 
 B It cannot contain a right angle. 
 C Two of its sides must be congruent. 
 D All three of its angles must be congruent. 

",2
"Which of these shapes have at least one line of symmetry? 
Select the three correct answers. 
 A y2021_grade4_q8_img_1.png 
 B y2021_grade4_q8_img_2.png 
 C y2021_grade4_q8_img_3.png 
 D y2021_grade4_q8_img_4.png 
 E y2021_grade4_q8_img_5.png 

",1
"In your Student Answer Booklet, draw an angle that measures $$ 180^{\circ} $$ . 
",1
"Darlene has 16 toy spiders. She has one-half as many toy beetles as she has toy spiders. 
Which of the following equations can be used to find b, the total number of toy beetles Darlene has? 
 A $$16 - 2 = b$$ 
 B $$16 \div 2 = b$$ 
 C $$16 - \frac{1}{2} = b$$ 
 D $$16 \div \frac{1}{2} = b$$ 

",1
"A student will shade $$ \frac{1}{8} $$ of this figure. 
y2022_grade3_q9_img_1.png 
Which of these models have a shaded part that is $$ \frac{1}{8} $$ the area of the whole figure? 
Select the two correct answers. 
 A y2022_grade3_q9_img_2.png 
 B y2022_grade3_q9_img_3.png 
 C y2022_grade3_q9_img_4.png 
 D y2022_grade3_q9_img_5.png 
 E y2022_grade3_q9_img_6.png 
 F y2022_grade3_q9_img_7.png 

",0
"Which of these numbers round to 30,000 when rounding to the nearest ten thousand? 
Select the two correct answers. 
 A 34,124 
 B 35,021 
 C 37,826 
 D 32,788 
 E 36,249 

",1
"There are 6 children on a bus. Each child is wearing a hat. 
What fraction of the children on the bus are wearing a hat? Write your answer in the Answer Box below. 
Answer Box y2016_grade3_q11_img_1.png 
",0
"Which of the following expressions is equivalent to this number? 
3,620,075 
 A $$ \left( 3 \times 100,000 \right) + \left( 6 \times 1,000 \right) + \left( 2 \times 100 \right) + \left( 7 \times 10 \right) + \left( 5 \times 1 \right) $$ 
 B $$ \left( 3 \times 100,000 \right) + \left( 6 \times 10,000 \right) + \left( 2 \times 1,000 \right) + \left( 7 \times 100 \right) + \left( 5 \times 10 \right) $$ 
 C $$ \left( 3 \times 1,000,000 \right) + \left( 6 \times 100,000 \right) + \left( 2 \times 10,000 \right) + \left( 7 \times 10 \right) + \left( 5 \times 1 \right) $$ 
 D $$ \left( 3 \times 1,000,000 \right) + \left( 6 \times 10,000 \right) + \left( 2 \times 1,000 \right) + \left( 7 \times 100 \right) + \left( 5 \times 10 \right) $$ 

",2
"Bonnie has a card with a picture that models a multiplication fact, as shown below. 
y2015_grade3_q11_img_1.png 
In the Answer Box below, write a division fact that matches Bonnie’s picture. 
Answer Box y2015_grade3_q11_img_2.png 
",0
"The graph below shows y, the total cost in dollars, for x tickets to a movie. 
Movie Tickets y2016_grade5_q4_img_1.png 
Based on the information in the graph, what would be the total cost for 6 movie tickets? 
 A $24 
 B $40 
 C $48 
 D $64 

",2
"Laroy wrote the number sentence shown. 
$$ 8 \times \left( 3 + 2 \right) = \boxed{?} $$ 
 
 A $$ \left( 8 \times 3 \right) + 2 = \boxed{?} $$ 
 B $$ \left( 8 \times 3 \right) \times \left( 8 \times 2 \right) = \boxed{?} $$ 
 C $$ \left( 8 \times 3 \right) + \left( 8 \times 2 \right) = \boxed{?} $$ 
 D $$ \left( 8 + 3 \right) \times \left( 8 + 2 \right) = \boxed{?} $$ 

",0
"Raul plotted point A, point B, point C, and point D on a grid, as shown. 
y2017_grade5_q3_img_1.png 
Which of Raul’s points is best represented by the ordered pair $$ \left( 3, 0 \right) $$ ? 
 A point A 
 B point B 
 C point C 
 D point D 

",2
"Cement is shipped in bags. Each bag weighs 80 pounds. A construction worker needs 1,250 pounds of cement to complete a job. 
What is the total number of bags of cement that should be shipped for the construction worker to complete the job? 
 A 14 
 B 15 
 C 16 
 D 17 

",2
"A figure is built out of 9 cubes, as shown. 
y2018_grade6_q24_img_1.png 
The edge length of each cube is $$ \frac{1}{2} $$ foot. What is the volume of the figure? 
 A $$ 1 \frac{1}{8} $$ cubic feet 
 B $$ 2 \frac{1}{4} $$ cubic feet 
 C $$ 3 \frac{1}{2} $$ cubic feet 
 D $$ 4 \frac{1}{2} $$ cubic feet 

",3
"In which of the following numbers does the 9 have a value that is $$ \frac{1}{10} $$ the value of the 9 in the number 871.953? 
Select the two correct answers. 
 A 146.792 
 B 219.73 
 C 394.821 
 D 429.13 
 E 593.427 
 F 652.49 

",2
"A box in the shape of a rectangular prism has the dimensions shown below. 
y2015_grade5_q1_img_1.png 
What is the volume of the box? 
 A 36 cubic meters 
 B 60 cubic meters 
 C 72 cubic meters 
 D 84 cubic meters 

",2
"Which of the following show a correct comparison? 
Select the three correct answers. 
 A $$ 3.372 < 3.381 $$ 
 B $$ 3.372 > 3.381 $$ 
 C $$ 3.381 < 3.368 $$ 
 D $$ 3.381 > 3.368 $$ 
 E $$ 3.368 < 3.372 $$ 
 F $$ 3.368 > 3.372 $$ 

",2
"Emilio has a bag of dog food. The bag contains $$ 24 \frac{3}{4} $$ cups of dog food. 
Emilio feeds his dog $$ 2 \frac{3}{4} $$ cups of dog food each day. 
What is the total number of days Emilio can feed his dog from this bag of dog food? 
 A 9 
 B 12 
 C 22 
 D 48 

",3
"Zoe recorded the number of hours she worked each day for 5 days. Her data set is shown in the box below. 
4, 8, 2, 3, 8 
a. {'element_type': 'text-plain', 'element_value': 'What is the median number of hours Zoe worked for the 5 days? Show or explain how you got your answer.'} 
b. {'element_type': 'text-plain', 'element_value': 'What is the mean number of hours Zoe worked for the 5 days? Show or explain how you got your answer.'} 
Lance also recorded the number of hours he worked each day for 5 days. His data set is shown in the box below. 
2, 2, 3, 5, 8 
c. {'element_type': 'text-plain', 'element_value': 'Which measure is the same for both Zoe’s and Lance’s data sets: median, mean, or range? Show or explain how you got your answer.'} 
",3
"The table below shows the number of lunches sold each day for three days. 
Lunches Sold y2015_grade4_q2_img_1.png 
Which of these has a value that is closest to the total number of lunches sold for the three days? 
 A $$200 + 400 + 200$$ 
 B $$250 + 450 + 300$$ 
 C $$300 + 500 + 300$$ 
 D $$350 + 450 + 300$$ 

",1
"A recipe for cookies requires these ingredients: 
 2_1 3 cups of flour 
 2_2 1 cup of brown sugar 
 2_3 2 cups of coconut 

A $$ \frac{1}{4} $$-cup measuring scoop will be used to measure each ingredient. 
Which of the following tables shows the correct number of $$ \frac{1}{4} $$-cup scoops for each ingredient needed to make the cookies? 
 A Cookie Recipe y2022_grade5_q18_img_1.png 
 B Cookie Recipe y2022_grade5_q18_img_2.png 
 C Cookie Recipe y2022_grade5_q18_img_3.png 
 D Cookie Recipe y2022_grade5_q18_img_4.png 

",2
"Jasmine is solving this equation. 
$$ \frac{x}{4} = 9 $$ 
What value of $$x$$ makes Jasmine’s equation true? 
 A 5 
 B 9 
 C 13 
 D 36 

",3
"Consider this expression. 
$$ 7110 \div 90 $$ 
What is the value of this expression? 
Enter your answer in the answer boxes at the top of the answer grid and completely fill the matching circles. 
y2021_grade6_q3_img_1.png 
",3
"A right rectangular prism is made of cubes, with no gaps or overlaps. Each cube has an edge length of 1 inch, as shown. 
y2022_grade5_q1_img_1.png 
Which of the following expressions can be used to find the volume, in cubic inches, of the prism? 
 A $$ 6 + 4 + 3 $$ 
 B $$ 6 \times 4 \times 3 $$ 
 C $$ \left( 6 \times 4 \right) + 3 $$ 
 D $$ 6 \times \left( 4 + 3 \right) $$ 

",2
"Carmen’s living room floor has the shape and dimensions shown in this diagram. 
y2018_grade6_q27_img_1.png 
What is the area of Carmen’s living room floor? 
 A 234 square feet 
 B 252 square feet 
 C 330 square feet 
 D 378 square feet 

",3
"Consider this expression. 
$$ 6x + 24 $$ 
Which of the following are equivalent to the expression? 
Select the three equivalent expressions. 
 A $$ 6 \left( x + 4 \right) $$ 
 B $$ 6 \left( x + 24 \right) $$ 
 C $$ 3 \left( 12 + 2x \right) $$ 
 D $$ 2 \left( 3x + 12 \right) $$ 
 E $$ 3x + 3 + 20 + 4x $$ 
 F $$ 4x + 12 + 2x + 12 $$ 

",3
"Ethan is hiking in a canyon. 
 2_1 He is at an elevation that is below sea level. 
 2_2 His elevation is within 200 feet of sea level. 

Which of the following could be Ethan’s elevation in feet? 
 A -300 
 B -150 
 C 150 
 D 300 

",3
"This picture shows some of the streets in Nathan’s neighborhood. 
y2017_grade4_q4_img_1.png 
Which of the following best represents two streets that are perpendicular? 
 A Elm St. and Oak St. 
 B Elm St. and Aspen St. 
 C Oak St. and Pine St. 
 D Pine St. and Aspen St. 

",1
"A division equation is shown. 
$$ 27 \div 3 = m $$ 
Which of these can also be used to find the value of m? 
 A $$ m \div 27 = 3 $$ 
 B $$ 3 \div 27 = m $$ 
 C $$ m \times 3 = 27 $$ 
 D $$ 27 \times 3 = m $$ 

",0
"Which expression is equivalent to $$ \frac{7}{8} $$? 
 A $$ 7 \times 8 $$ 
 B $$ 7 \div 8 $$ 
 C $$ 8 + 7 $$ 
 D $$ 8 - 7 $$ 

",2
"Jane, Frank, and Denise each cut a length of ribbon. 
 2_1 Jane’s ribbon is 0.5 meter long. 
 2_2 Frank’s ribbon is 0.39 meter long. 
 2_3 Denise’s ribbon is 0.4 meter long. 

Which statement about the lengths of the ribbons is true? 
 A Jane’s ribbon is longer than Frank’s ribbon. 
 B Denise’s ribbon is longer than Jane’s ribbon. 
 C Frank’s ribbon is longest. 
 D Denise’s ribbon is shortest. 

",1
"Jacob wrote the expression shown below. 
$$\frac{6}{10} + \frac{7}{100}$$ 
Which of these is equivalent to the expression Jacob wrote? 
 A $$\frac{6}{10} + \frac{7}{10}$$ 
 B $$\frac{60}{10} + \frac{7}{100}$$ 
 C $$\frac{60}{100} + \frac{7}{100}$$ 
 D $$\frac{60}{100} + \frac{70}{100}$$ 

",1
"What value of x makes this equation true? 
$$ \frac{7}{10} = \frac{x}{100} $$ 
Enter your answer in the answer boxes at the top of the answer grid and completely fill the matching circles. 
y2021_grade4_q12_img_1.png 
",1
"Ms. Manning has 138 markers. 
What is 138 rounded to the nearest ten? 
Enter your answer in the answer boxes at the top of the answer grid and completely fill the matching circles. 
y2018_grade3_q3_img_1.png 
",0
"What is the missing number that makes this equation true? 
$$ 8 \times \boxed{?} = 48 $$ 
 A 6 
 B 7 
 C 40 
 D 56 

",0
"A student created this figure by drawing line segments and angles. 
y2022_grade4_q3_img_1.png 
Which line segments and angles did the student use to create the figure? 
Select the two correct answers. 
 A line segment PR 
 B line segment PQ 
 C line segment QS 
 D angle SPQ 
 E angle SQR 
 F angle QSR 

",1
"What is the value of this expression when $$ g = 1.5 $$ ? 
$$ 5g^2 $$ 
Enter your answer in the answer boxes at the top of the answer grid and completely fill the matching circles. 
",3
"Compute:  
$$ 8 \frac{4}{5} − 3 \frac{3}{4} $$ 
 A $$ 5 \frac{1}{1} $$ 
 B $$ 5 \frac{1}{5} $$ 
 C $$ 5 \frac{1}{9} $$ 
 D $$ 5 \frac{1}{20} $$ 

",2
"Ms. Lewis bought 5 sticks of butter. Each stick of butter weighs $$ \frac{1}{4} $$ pound. 
What is the total weight, in pounds, of the 5 sticks of butter? 
 A $$ \frac{5}{4} $$ 
 B $$ \frac{6}{4} $$ 
 C $$ \frac{1}{20} $$ 
 D $$ \frac{5}{20} $$ 

",1
"Four friends used chocolate to make candy. 
 2_1 Mari used $$ \frac{1}{2} $$ pound of chocolate. 
 2_2 Lois used $$ \frac{1}{6} $$ pound of chocolate. 
 2_3 Carolina used $$ \frac{1}{3} $$ pound of chocolate. 
 2_4 Evelyn used $$ \frac{1}{4} $$ pound of chocolate. 

Who used the greatest amount of chocolate? 
 A Mari 
 B Lois 
 C Carolina 
 D Evelyn 

",0
"This question has four parts. Be sure to label each part of your response. 
A. [{'element_id': 'A_1', 'element_type': 'text-plain', 'element_value': 'Write this number in standard form.'}, {'element_id': 'A_2', 'element_type': 'text-in_box', 'element_value': 'one hundred sixty-eight thousand, twenty-one'}] 
B. {'element_type': 'number+text', 'element_value': 'Write the number 168,201 in expanded form.'} 
C. {'element_type': 'text+math_expression', 'element_value': 'Use $$ > $$, $$ < $$, or $$ = $$ to write a comparison of the two numbers in Part A and Part B. Explain how you got your answer.'} 
D. {'element_type': 'number+text', 'element_value': 'Write a number that is 1,000 greater than the number 169,201. Explain how you got your answer.'} 
",1
"Jean needs $$2\frac{1}{2}$$ cups of flour to make sugar cookies and $$3\frac{1}{4}$$ cups of flour to make peanut butter cookies. 
What is the total number of cups of flour that Jean will need to make both kinds of cookies? 
 A $$5\frac{2}{6}$$ 
 B $$5\frac{3}{4}$$ 
 C $$6\frac{2}{6}$$ 
 D $$6\frac{3}{4}$$ 

",2
"Hunter is using different lengths of wire for a science project. The line plot below shows the length, in meters, of each wire he will use. 
Length of Wire (in meters) y2015_grade5_q18_img_1.png 
Which of the following is the total length, in meters, of wire Hunter is using for the project? 
 A $$\frac{1}{2}$$ 
 B $$\frac{5}{8}$$ 
 C $$1\frac{3}{8}$$ 
 D $$1\frac{7}{8}$$ 

",2
"Four points are shown on this number line. 
y2019_grade4_q5_img_1.png 
Which point represents where 0.27 is located on the number line? 
 A point A 
 B point B 
 C point C 
 D point D 

",1
"Rasheed conducted a survey at his school. He asked each student to name one favorite season of the year. The results of Rasheed’s survey are shown in this chart. 
Students’ Favorite
Season of the Year y2017_grade6_q1_img_1.png 
Which of the following circle graphs appears to correctly represent the results of Rasheed’s survey? 
 A Students’ Favorite
Season of the Year y2017_grade6_q1_img_2.png 
 B Students’ Favorite
Season of the Year y2017_grade6_q1_img_3.png 
 C Students’ Favorite
Season of the Year y2017_grade6_q1_img_4.png 
 D Students’ Favorite
Season of the Year y2017_grade6_q1_img_5.png 

",3
"Lina brought $10.00 to the fair. 
 2_1 She spent $2.59 for cotton candy. 
 2_2 She spent $3.49 for a toy. 

How much money did Lina have left? 
 A $3.92 
 B $4.02 
 C $4.92 
 D $5.02 

",2
"Ms. Curran wrote three clues about a shape, as shown in this box. 
Clues  2_1 It is a quadrilateral. 
 2_2 It has two right angles. 
 2_3 Two of its sides are parallel. 

Which of the following shapes matches all three clues? 
 A y2018_grade4_q39_img_1.png 
 B y2018_grade4_q39_img_2.png 
 C y2018_grade4_q39_img_3.png 
 D y2018_grade4_q39_img_4.png 

",1
"This question has four parts. 
Juan and Lily each wrote a pattern. 
Lily wrote a pattern using a rule with two operations. The rule is ""subtract 2, add 8."" The first five numbers in her pattern are shown. 
114, 112, 120, 118, 126, ... 
Part A 
Continue Lily’s pattern to show the next four numbers in her pattern. 
Enter your answer in the space provided. 
Part B 
Explain why the numbers in Lily’s pattern increased overall, although part of her rule is ""subtract 2."" 
Enter your explanation in the space provided. 
Part C 
Juan also wrote a pattern using a rule with two operations. The first two numbers in his pattern are shown. 
150, 160, ... 
The seventh number in Juan’s pattern is less than the first number in his pattern. Write a rule with two operations that could be Juan’s rule. 
Enter your answer in the space provided. 
Part D 
Continue Juan’s pattern to show the next five numbers in his pattern using the rule you wrote in Part C. 
Enter your answer in the space provided. 
",1
"Which of the following number lines shows a point that represents −3.6? 
 A y2021_grade6_q7_img_1.png 
 B y2021_grade6_q7_img_2.png 
 C y2021_grade6_q7_img_3.png 
 D y2021_grade6_q7_img_4.png 

",3
"Which of these fraction models shows $$ \frac{5}{8} $$ of the model shaded? 
 A y2022_grade3_q19_img_1.png 
 B y2022_grade3_q19_img_2.png 
 C y2022_grade3_q19_img_3.png 
 D y2022_grade3_q19_img_4.png 

",0
"Which of these statements are correct? 
Select the three correct answers. 
 A $$ 36 \div p = 4 $$ has a related multiplication fact of $$ p \times 4 = 36 $$. 
 B $$ 36 \div p = 4 $$ has a related multiplication fact of $$ 36 \times p = 4 $$. 
 C $$ s \div 7 = 5 $$ has a related multiplication fact of $$ s \times 5 = 7 $$. 
 D $$ s \div 7 = 5 $$ has a related multiplication fact of $$ 7 \times 5 = s $$. 
 E $$ 72 \div 12 $$ = a has a related multiplication fact of $$ a \times 12 = 72 $$. 
 F $$ 72 \div 12 = a $$ has a related multiplication fact of $$ a \times 72 = 12 $$. 

",1
"Tina makes $18.00 an hour.  If she works more than 8 hours per shift, she is eligible for overtime, which is paid by your hourly wage + 1/2 your hourly wage.  If she works 10 hours every day for 5 days, how much money does she make?",1
"Which of the following expressions represents ""subtract 17 from x"" ? 
 A $$17 - x$$ 
 B $$x - 17$$ 
 C $$-17x$$ 
 D $$-x -17$$ 

",3
"The 7 children in a family equally shared 4 pizzas. All the pizzas were the same size. Which fraction represents the amount of pizza in each child’s share? 
 A $$ \frac{4}{7} $$ 
 B $$ \frac{7}{4} $$ 
 C $$ 1 \frac{3}{7} $$ 
 D $$ 1 \frac{4}{7} $$ 

",2
"In which fraction model does the shaded part represent the sum of this expression? 
$$ \frac{1}{10} + \frac{7}{10} $$ 
 A y2021_grade4_q1_img_1.png 
 B y2021_grade4_q1_img_2.png 
 C y2021_grade4_q1_img_3.png 
 D y2021_grade4_q1_img_4.png 

",1
"Use your ruler to answer question 12. 
What is the length, to the nearest $$ \frac{1}{2} $$ inch, of the nail shown? 
y2019_grade3_q12_img_1.png 
 A 2 inches 
 B $$ 2 \frac{1}{2} $$ inches 
 C 3 inches 
 D $$ 3 \frac{1}{2} $$ inches 

",0
"This question has three parts. 
Part A 
Plot the point that represents the location of $$ \frac{1}{4} $$ on this number line. 
y2022_grade3_q5_img_1.png 
Part B 
Plot the point that represents the location of $$ \frac{3}{4} $$ on this number line. 
y2022_grade3_q5_img_2.png 
Part C 
Plot the point that represents the location of $$ \frac{7}{4} $$ on this number line and explain how you know your answer is correct. 
y2022_grade3_q5_img_3.png 
Enter your explanation in the space provided. 
",0
"Camila created some ordered pairs from corresponding terms of two different patterns. Then she plotted the ordered pairs on a graph, as shown. 
y2018_grade5_q39_img_1.png 
Which of the following describes the relationship between the corresponding terms of the two patterns? 
 A Each x-value is five times the corresponding y-value. 
 B Each y-value is five times the corresponding x-value. 
 C Each x-value is twelve more than the corresponding y-value. 
 D Each y-value is twelve more than the corresponding x-value. 

",2
"Which of the following is less than $$ \frac{20}{3} $$ ? 
 A $$ \frac{20}{4} $$ 
 B $$ \frac{21}{3} $$ 
 C 6.75 
 D 20.3 

",3
"Harry bought 2 books. Each book cost $4. He paid with a $20 bill. 
How much change should Harry get back? 
 A $6 
 B $8 
 C $12 
 D $14 

",0
"A science class collected rocks in a park. The students put all of the rocks into 5 buckets. They put 70 rocks into each bucket. 
What was the total number of rocks the students collected? 
 A 350 rocks 
 B 280 rocks 
 C 35 rocks 
 D 14 rocks 

",0
"A group of 12 friends are going skating. Some of the friends will rent skates. 
 2_1 5 of the friends will not rent skates. 
 2_2 The remaining friends will each rent skates for $3.00. 

Which of these number lines shows a point that represents the total amount, in dollars, the group will pay to rent skates? 
 A Total Amount (dollars) y2021_grade3_q13_img_1.png 
 B Total Amount (dollars) y2021_grade3_q13_img_2.png 
 C Total Amount (dollars) y2021_grade3_q13_img_3.png 
 D Total Amount (dollars) y2021_grade3_q13_img_4.png 

",0
"During art class last week, Carmen put crayons into cups for her art teacher. She put exactly 9 crayons into each cup. 
Altogether, Carmen put more than 20 crayons, but fewer than 30 crayons, into the cups. 
Part A 
What is the total number of crayons that Carmen put into the cups? Explain your reasoning. 
Enter your answer and your explanation in the space provided. 
Part B 
Is your answer to Part A a prime number or a composite number? Explain your reasoning. 
Enter your answer and your explanation in the space provided. 
Part C 
This week, Carmen’s art teacher has a total of 28 crayons to put into cups. She wants Carmen to put the same number of crayons into each cup. 
Write all the factor pairs of 28 that show possible ways Carmen can divide 28 crayons equally to put into cups. 
Enter your answer in the space provided. 
",1
"Which of the following statements is true? 
 A $$ \left( 25 \times 10 \right) − 15 $$ is 15 decreased by the product of 25 and 10. 
 B $$ 3 + \left( 19 − 10 \right) $$ is 3 more than the sum of 19 and 10. 
 C $$ 7 − \left( 18 + 38 \right) $$ is 7 less than the sum of 18 and 38. 
 D $$ \left( 24 \div 6 \right) \times 5 $$ is 5 times the quotient of 24 and 6. 

",2
"A quadrilateral has these vertices. 
$$ H \left( −3, 2 \right) $$, $$ I \left( 3, 2 \right) $$, $$ J \left( 5, −2 \right) $$, $$ K \left( −5, −2 \right) $$ 
Which of the following graphs shows quadrilateral HIJK? 
 A y2022_grade6_q2_img_1.png 
 B y2022_grade6_q2_img_2.png 
 C y2022_grade6_q2_img_3.png 
 D y2022_grade6_q2_img_4.png 

",3
